SKU Accounting Flag,S.No,Notes,Keying Remarks,ATS_ID,Item ID,Terminal Node Name,PSF ID,Article,Brand,Global Description,Manufacturer Name,Manufacturer Part Number,GEDI Model Taxonomy,Manufacturer Part No,Additional Mfr Part No,Data Source Status,HTML,PT Sourced PDF,PT Sourced PDF_Page No,RS Website,RS PDF,Data Sourcing Remarks,Attrname1,AttrValue1,AttrUnit1,Attrname2,AttrValue2,AttrUnit2,Attrname3,AttrValue3,AttrUnit3,Attrname4,AttrValue4,AttrUnit4,Attrname5,AttrValue5,AttrUnit5,Attrname6,AttrValue6,AttrUnit6,Attrname7,AttrValue7,AttrUnit7,Attrname8,AttrValue8,AttrUnit8,Attrname9,AttrValue9,AttrUnit9,Attrname10,AttrValue10,AttrUnit10,Attrname11,AttrValue11,AttrUnit11,Attrname12,AttrValue12,AttrUnit12,Attrname13,AttrValue13,AttrUnit13,Attrname14,AttrValue14,AttrUnit14,Attrname15,AttrValue15,AttrUnit15,Attrname16,AttrValue16,AttrUnit16,Attrname17,AttrValue17,AttrUnit17,Attrname18,AttrValue18,AttrUnit18,Attrname19,AttrValue19,AttrUnit19,Attrname20,AttrValue20,AttrUnit20,Attrname21,AttrValue21,AttrUnit21,Attrname22,AttrValue22,AttrUnit22,Attrname23,AttrValue23,AttrUnit23,Attrname24,AttrValue24,AttrUnit24,Attrname25,AttrValue25,AttrUnit25,Attrname26,AttrValue26,AttrUnit26,Attrname27,AttrValue27,AttrUnit27,Attrname28,AttrValue28,AttrUnit28,Attrname29,AttrValue29,AttrUnit29,Attrname30,AttrValue30,AttrUnit30,Attrname31,AttrValue31,AttrUnit31,Attrname32,AttrValue32,AttrUnit32,Attrname33,AttrValue33,AttrUnit33,Attrname34,AttrValue34,AttrUnit34,Attrname35,AttrValue35,AttrUnit35,Attrname36,AttrValue36,AttrUnit36,Attrname37,AttrValue37,AttrUnit37,Attrname38,AttrValue38,AttrUnit38,Attrname39,AttrValue39,AttrUnit39,Attrname40,AttrValue40,AttrUnit40,Attrname41,AttrValue41,AttrUnit41,Attrname42,AttrValue42,AttrUnit42,Attrname43,AttrValue43,AttrUnit43,Attrname44,AttrValue44,AttrUnit44,Attrname45,AttrValue45,AttrUnit45,Attrname46,AttrValue46,AttrUnit46,Attrname47,AttrValue47,AttrUnit47,Attrname48,AttrValue48,AttrUnit48,Attrname49,AttrValue49,AttrUnit49,Attrname50,AttrValue50,AttrUnit50,Attrname51,AttrValue51,AttrUnit51,Attrname52,AttrValue52,AttrUnit52,Attrname53,AttrValue53,AttrUnit53,Attrname54,AttrValue54,AttrUnit54,Attrname55,AttrValue55,AttrUnit55,Attrname56,AttrValue56,AttrUnit56,Legacy,RS Site,Not in LOV,Decision Log Code,Fill Rate,Keying User,Overall Status
Build_011916_Altius,11,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator",ATS16011012556,14637447,Residential RCCBs,PSF_419276,9160390,Europa,2 pole earth fault device 100A 300mA,Europa Components Ltd,EUR1100.300/2,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR1100.300/2,,Found,https://www.europacomponents.com/product-rccb-2-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,2,,Tripping Mechanism,,,Current Rating,100,A,Trip Sensitivity,300,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,36,mm,Overall Width,,,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,12,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator",ATS16011012549,14637433,Residential RCCBs,PSF_419276,9160375,Europa,2 pole earth fault device 25A 100mA,Europa Components Ltd,EUR125.100/2,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR125.100/2,,Found,https://www.europacomponents.com/product-rccb-2-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,2,,Tripping Mechanism,,,Current Rating,25,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,36,mm,Overall Width,,,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,13,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator",ATS16011012550,14637435,Residential RCCBs,PSF_419276,9160378,Europa,2 pole earth fault device 40A 100mA,Europa Components Ltd,EUR140.100/2,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR140.100/2,,Found,https://www.europacomponents.com/product-rccb-2-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,2,,Tripping Mechanism,,,Current Rating,40,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,36,mm,Overall Width,,,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,14,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator",ATS16011012551,14637437,Residential RCCBs,PSF_419276,9160372,Europa,2 pole earth fault device 63A 100mA,Europa Components Ltd,EUR163.100/2,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR163.100/2,,Found,https://www.europacomponents.com/product-rccb-2-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,2,,Tripping Mechanism,,,Current Rating,63,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,36,mm,Overall Width,,,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,15,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator",ATS16011012552,14637439,Residential RCCBs,PSF_419276,9160381,Europa,2 pole earth fault device 80A 100mA,Europa Components Ltd,EUR180.100/2,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR180.100/2,,Found,https://www.europacomponents.com/product-rccb-2-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,2,,Tripping Mechanism,,,Current Rating,80,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,36,mm,Overall Width,,,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,16,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator",ATS16011012554,14637443,Residential RCCBs,PSF_419276,9160388,Europa,2 pole earth fault device 80A 300mA,Europa Components Ltd,EUR180.300/2,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR180.300/2,,Found,https://www.europacomponents.com/product-rccb-2-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,2,,Tripping Mechanism,,,Current Rating,80,A,Trip Sensitivity,300,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,36,mm,Overall Width,,,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,17,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator",ATS16011012553,14637441,Residential RCCBs,PSF_419276,9160384,Europa,2p earth fault device 80A time delay,Europa Components Ltd,EUR180.100/2S,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR180.100/2S,,Found,https://www.europacomponents.com/product-rccb-2-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,2,,Tripping Mechanism,,,Current Rating,80,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,36,mm,Overall Width,,,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,18,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator, <Overall Width> Captured without Mounting Clip",ATS16011012563,14637461,Residential RCCBs,PSF_419276,9160417,Europa,4 pole earth fault device 100A 100mA,Europa Components Ltd,EUR1100.100/4,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR1100.100/4,,Found,https://www.europacomponents.com/product-rccb-4-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,4,,Tripping Mechanism,,,Current Rating,100,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,,,Overall Width,83,mm,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,19,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator, <Overall Width> Captured without Mounting Clip",ATS16011012564,14637463,Residential RCCBs,PSF_419276,9160426,Europa,4 pole earth fault device 100A 300mA,Europa Components Ltd,EUR1100.300/4,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR1100.300/4,,Found,https://www.europacomponents.com/product-rccb-4-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,4,,Tripping Mechanism,,,Current Rating,100,A,Trip Sensitivity,300,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,,,Overall Width,83,mm,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,20,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator, <Overall Width> Captured without Mounting Clip",ATS16011012557,14637449,Residential RCCBs,PSF_419276,9160394,Europa,4 pole earth fault device 25A 100mA,Europa Components Ltd,EUR125.100/4,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR125.100/4,,Found,https://www.europacomponents.com/product-rccb-4-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,4,,Tripping Mechanism,,,Current Rating,25,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,,,Overall Width,83,mm,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,21,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator, <Overall Width> Captured without Mounting Clip",ATS16011012558,14637451,Residential RCCBs,PSF_419276,9160404,Europa,4 pole earth fault device 40A 100mA,Europa Components Ltd,EUR140.100/4,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR140.100/4,,Found,https://www.europacomponents.com/product-rccb-4-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,4,,Tripping Mechanism,,,Current Rating,40,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,,,Overall Width,83,mm,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,22,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator, <Overall Width> Captured without Mounting Clip",ATS16011012559,14637453,Residential RCCBs,PSF_419276,9160407,Europa,4 pole earth fault device 63A 100mA,Europa Components Ltd,EUR163.100/4,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR163.100/4,,Found,https://www.europacomponents.com/product-rccb-4-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,4,,Tripping Mechanism,,,Current Rating,63,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,,,Overall Width,83,mm,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,23,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator, <Overall Width> Captured without Mounting Clip",ATS16011012560,14637455,Residential RCCBs,PSF_419276,9160401,Europa,4 pole earth fault device 80A 100mA,Europa Components Ltd,EUR180.100/4,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR180.100/4,,Found,https://www.europacomponents.com/product-rccb-4-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,4,,Tripping Mechanism,,,Current Rating,80,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,,,Overall Width,83,mm,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,24,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator, <Overall Width> Captured without Mounting Clip",ATS16011012562,14637459,Residential RCCBs,PSF_419276,9160413,Europa,4 pole earth fault device 80A 300mA,Europa Components Ltd,EUR180.300/4,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR180.300/4,,Found,https://www.europacomponents.com/product-rccb-4-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,4,,Tripping Mechanism,,,Current Rating,80,A,Trip Sensitivity,300,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,,,Overall Width,83,mm,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,25,,"<Reset Actuator Type>Based on Image, <Overall Depth> Captured without Actuator, <Overall Width> Captured without Mounting Clip",ATS16011012561,14637457,Residential RCCBs,PSF_419276,9160410,Europa,4p earth fault device 80A time delay,Europa Components Ltd,EUR180.100/4S,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Breakers>Residential RCCBs,EUR180.100/4S,,Found,https://www.europacomponents.com/product-rccb-4-pole-6ka.html,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf,1,,,MFR HTML/MFR PDF,Brand,Europa,,Series,,,Number of Poles,4,,Tripping Mechanism,,,Current Rating,80,A,Trip Sensitivity,100,mA,Break Time,Time Delayed,,Tripping Characteristics,Type A;Type C,,Breaking Capacity (at Max Voltage Rating),6,kA,Rated AC Voltage,230 to 400,V,Rated DC Voltage,,,Overall Length,,,Overall Width,83,mm,Overall Depth,66,mm,Mounting Style,DIN Rail Mount,,Overall Dimensions,,,Reset Actuator Type,Toggle Switch,,Terminal Contact Type,Screw,,Circuit Breaker Type,RCCB,,Mounting Hole Size,,,Application,Residential,,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,,Mounting Hole Diameter,,,Mounting Hole Length,,,Mounting Hole Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Bhuvanesh S,Completed
Build_011916_Altius,26,,,ATS16011012516,14637367,Padlocking & Locking Accessories,PSF_421182,9160268,Europa,Padlock for MCB lock device (pack of 3),Europa Components Ltd,EUBPADLOCK,Automation & Control Gear>Circuit Protection & Circuit Breakers>Circuit Protection Accessories>Padlocks & Locking Accessories,EUBPADLOCK,,Found,https://www.europacomponents.com/product-pad-lock-for-mcb-lock-device.html,,,,,MFR HTML,Brand,Europa,,Accessory Type,Padlock,,For Use With,"MCB Lock Devices, Rotary Isolator Switches",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Bhuvanesh S,Completed
Build_011916_Altius,27,,,ATS16011012347,14634585,DC Geared Motors,PSF_421229,9158956,Maxon,DC Geared Motor Brushed 7W 135rpm 12v,Maxon,123825,"Automation & Control Gear>Electric Motors, Motor Controllers & Peripherals>Electric Motors>DC Geared Motors",123825,,Found,http://www.maxonmotor.in/maxon/view/service_search?query=123825,,,,,MFR HTML,Brand,Maxon,,Series,,,DC Motor Type,Brushed,,Core Construction,,,Maximum Output Torque,0.6,Nm,Output Speed,135,rpm,Gearhead Type,Spur,,Shaft Diameter,,,Shaft Angle,,,Power Rating,7,W,Supply Voltage,12,V,Current Rating,38,A,Gear Ratio,,,Bearing Type,,,Dimensions,,,Standards Met,,,Width,38 (Dia.),mm,Depth,,,Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Bhuvanesh S,Completed
Build_011916_Altius,28,,,ATS16011012340,14634560,DC Geared Motors,PSF_421229,9158903,Maxon,DC Geared Motor Brushed 7W 135rpm 24v,Maxon,123853,"Automation & Control Gear>Electric Motors, Motor Controllers & Peripherals>Electric Motors>DC Geared Motors",123853,,Found,http://www.maxonmotor.in/maxon/view/service_search?query=123853,,,,,MFR HTML,Brand,Maxon,,Series,,,DC Motor Type,Brushed,,Core Construction,,,Maximum Output Torque,0.6,Nm,Output Speed,135,rpm,Gearhead Type,Spur,,Shaft Diameter,,,Shaft Angle,,,Power Rating,7,W,Supply Voltage,24,V,Current Rating,38,A,Gear Ratio,,,Bearing Type,,,Dimensions,,,Standards Met,,,Width,38 (Dia.),mm,Depth,,,Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Bhuvanesh S,Completed
